Signal,Ticker,Sector,Last Close,52W Extreme,% From Extreme,RSI,Vol vs Avg,Date Hit
NEW_LOW,CLPS,Other,0.82,0.8,2.5,16.3,0.9,2026-07-02
NEW_LOW,CMCT,Other,3.47,3.01,15.28,27.6,0.2,2026-06-30
NEW_LOW,CMND,Other,2.36,2.04,15.69,14.0,0.0,2026-06-29
NEW_LOW,CNXC,Other,23.6,19.12,23.43,40.3,1.0,2026-06-30
NEW_LOW,COSM,Other,0.24,0.16,50.0,58.3,1.0,2026-06-30
NEW_LOW,CPOP,Other,0.08,0.08,0.0,1.7,0.1,2026-07-02
NEW_LOW,CSPI,Other,8.23,7.51,9.59,37.8,0.3,2026-06-30
NEW_LOW,CTSO,Other,0.39,0.35,11.43,50.2,0.4,2026-06-29
NEW_LOW,CURX,Other,0.25,0.25,0.0,26.4,0.8,2026-07-02
NEW_LOW,CWD,Other,1.23,0.57,115.79,71.8,19.9,2026-06-26
NEW_LOW,CYCU,Other,0.58,0.54,7.41,44.5,0.4,2026-07-02
NEW_LOW,DAIC,Other,1.85,1.58,17.09,42.3,0.0,2026-06-26
NEW_LOW,DCGO,Other,0.56,0.45,24.44,46.4,0.3,2026-06-26
NEW_LOW,DFNS,Other,0.16,0.16,0.0,13.4,0.1,2026-07-02
NEW_LOW,DGNX,Other,1.15,0.85,35.29,56.4,0.3,2026-06-26
NEW_LOW,DH,Other,0.78,0.62,25.81,43.4,0.4,2026-06-26
NEW_LOW,DJT,Other,8.54,6.96,22.7,53.1,1.2,2026-06-26
NEW_LOW,DLHC,Other,5.26,5.12,2.73,30.9,0.3,2026-06-26
NEW_LOW,DSACU,Other,10.41,10.0,4.1,,0.0,2026-06-30
NEW_LOW,DUO,Other,0.74,0.59,25.42,27.8,0.1,2026-06-30
NEW_LOW,EDBL,Other,0.13,0.12,8.33,21.8,0.4,2026-07-02
NEW_LOW,EH,Other,6.31,5.97,5.7,43.4,0.4,2026-06-29
NEW_LOW,EHGO,Other,2.08,1.12,85.71,53.1,0.1,2026-06-30
NEW_LOW,ELAB,Other,1.18,1.07,10.28,21.2,0.5,2026-07-02
NEW_LOW,ENLV,Other,0.53,0.52,1.92,6.8,1.6,2026-07-02
NEW_LOW,EVGN,Other,0.43,0.37,16.22,19.2,0.0,2026-06-26
NEW_LOW,EXLS,Other,27.02,24.85,8.73,41.0,0.8,2026-06-30
NEW_LOW,EZRA,Other,3.08,3.03,1.65,29.3,0.9,2026-06-29
NEW_LOW,FAMI,Other,0.19,0.18,5.56,31.9,3.5,2026-07-02
NEW_LOW,FEED,Other,0.52,0.51,1.96,16.7,0.1,2026-06-30
NEW_LOW,FGL,Other,1.46,1.33,9.77,27.6,0.0,2026-06-26
NEW_LOW,FIZZ,Other,33.33,30.75,8.39,33.7,2.5,2026-06-30
NEW_LOW,FKWL,Other,2.54,2.5,1.6,32.8,0.1,2026-06-29
NEW_LOW,FLD,Other,0.48,0.44,9.09,34.6,0.0,2026-06-30
NEW_LOW,FLNA,Other,1.23,1.15,6.96,40.0,1.9,2026-06-26
NEW_LOW,FLZH,Other,1.8,1.6,12.5,35.5,0.2,2026-06-30
NEW_LOW,FMST,Other,1.51,1.33,13.53,44.4,1.4,2026-07-01
NEW_LOW,FNGR,Other,0.39,0.38,2.63,18.2,0.2,2026-06-30
NEW_LOW,FNUC,Other,1.7,1.35,25.93,38.9,0.6,2026-06-30
NEW_LOW,FUFU,Other,1.39,1.31,6.11,36.4,1.3,2026-07-01
NEW_LOW,FWDI,Other,4.81,3.48,38.22,58.9,1.3,2026-06-26
NEW_LOW,GAIA,Other,2.08,2.03,2.46,21.7,0.5,2026-06-30
NEW_LOW,GAMB,Other,2.0,1.89,5.82,20.2,0.6,2026-06-30
NEW_LOW,GDC,Other,2.42,0.01,24100.0,84.1,0.0,2026-06-26
NEW_LOW,GDHG,Other,1.32,1.06,24.53,43.7,0.0,2026-06-26
NEW_LOW,GEMI,Other,4.23,3.83,10.44,42.9,1.1,2026-06-26
NEW_LOW,GEOS,Other,6.72,6.28,7.01,30.8,0.5,2026-06-29
NEW_LOW,GFAI,Other,0.39,0.35,11.43,32.9,0.4,2026-06-26
NEW_LOW,GIPR,Other,0.18,0.16,12.5,38.8,0.5,2026-07-01
NEW_LOW,GMEX,Other,3.89,3.08,26.3,19.9,1.3,2026-06-30
NEW_LOW,GMM,Other,2.32,2.25,3.11,38.7,0.0,2026-07-02
NEW_LOW,GOGO,Other,3.57,3.02,18.21,47.1,0.7,2026-06-30
NEW_LOW,GRI,Other,1.87,1.7,10.0,33.6,0.3,2026-07-01
NEW_LOW,GSM,Other,3.27,3.1,5.48,28.5,1.1,2026-06-29
NEW_LOW,GSUN,Other,0.37,0.29,27.59,38.2,0.8,2026-06-29
NEW_LOW,GWAV,Other,3.14,2.86,9.79,40.3,0.2,2026-06-30
NEW_LOW,HAIN,Other,0.53,0.53,0.0,32.2,0.6,2026-06-29
NEW_LOW,HCTI,Other,1.89,1.73,9.25,28.2,0.1,2026-07-01
NEW_LOW,HDRN,Other,2.0,1.71,16.96,20.0,0.3,2026-06-26
NEW_LOW,HHS,Other,2.25,2.07,8.7,39.8,2.6,2026-06-26
NEW_LOW,HKIT,Other,0.17,0.15,13.33,14.6,0.1,2026-07-02
NEW_LOW,HOWL,Other,0.34,0.27,25.93,39.3,0.8,2026-06-29
NEW_LOW,HTZ,Other,2.12,2.09,1.44,10.8,1.2,2026-07-02
NEW_LOW,HXHX,Other,0.48,0.32,50.0,34.7,0.0,2026-06-30
NEW_LOW,HYFM,Other,0.79,0.72,9.72,34.6,0.2,2026-07-01
NEW_LOW,ICMB,Other,0.97,0.86,12.79,31.7,0.5,2026-07-01
NEW_LOW,IMNN,Other,1.91,1.7,12.35,38.9,0.4,2026-06-29
NEW_LOW,INLF,Other,0.02,0.02,0.0,4.7,0.5,2026-07-02
NEW_LOW,INTJ,Other,3.56,3.18,11.95,33.7,0.3,2026-06-30
NEW_LOW,INTZ,Other,0.8,0.66,21.21,53.9,0.2,2026-06-26
NEW_LOW,IPDN,Other,0.63,0.55,14.55,52.6,0.4,2026-06-26
NEW_LOW,IPST,Other,2.48,2.1,18.1,28.4,0.2,2026-06-30
NEW_LOW,IPW,Other,1.99,1.84,8.15,19.1,4.6,2026-07-02
NEW_LOW,ISPR,Other,1.23,1.07,14.95,35.7,0.5,2026-07-01
NEW_LOW,IZM,Other,0.37,0.26,42.31,34.1,0.5,2026-07-01
NEW_LOW,JSPR,Other,0.43,0.31,38.71,45.8,0.4,2026-06-29
NEW_LOW,KALA,Other,1.68,1.62,3.7,39.5,0.4,2026-07-01
NEW_LOW,KDK,Other,5.32,5.0,6.4,35.6,0.7,2026-06-26
NEW_LOW,KIDZ,Other,0.68,0.63,7.94,8.2,0.0,2026-06-30
NEW_LOW,KMRK,Other,0.95,0.78,21.79,28.0,0.1,2026-06-26
NEW_LOW,KNDI,Other,0.72,0.57,26.32,54.6,0.1,2026-06-29
NEW_LOW,KUST,Other,1.08,0.85,27.06,35.2,0.2,2026-06-26
NEW_LOW,KWM,Other,0.15,0.14,7.14,11.9,0.2,2026-07-01
NEW_LOW,KXIN,Other,4.03,3.9,3.33,28.0,0.0,2026-06-30
NEW_LOW,LAB,Other,0.91,0.7,30.0,50.3,0.7,2026-06-26
NEW_LOW,LE,Other,10.88,9.56,13.81,35.5,1.2,2026-06-30
NEW_LOW,LGCL,Other,1.65,0.65,153.85,47.6,2.6,2026-06-29
NEW_LOW,LGO,Other,0.78,0.62,25.81,47.6,2.1,2026-06-29
NEW_LOW,LPSN,Other,1.93,1.8,7.22,38.8,0.8,2026-06-26
NEW_LOW,LTBR,Other,8.64,8.42,2.61,43.5,0.8,2026-06-26
NEW_LOW,MAT,Other,13.34,13.17,1.29,28.0,1.1,2026-07-02
NEW_LOW,MDXH,Other,0.48,0.4,20.0,37.2,1.0,2026-06-30
NEW_LOW,MERC,Other,0.78,0.64,21.88,40.4,3.2,2026-07-01
NEW_LOW,MGN,Other,0.13,0.12,8.33,45.1,0.0,2026-07-01
NEW_LOW,MIMI,Other,2.25,2.0,12.5,37.2,0.0,2026-06-30
NEW_LOW,MIND,Other,4.76,4.66,2.15,35.3,0.6,2026-06-30
NEW_LOW,MKZR,Other,1.78,1.62,9.88,23.4,1.0,2026-06-29
NEW_LOW,MRLN,Other,5.28,4.76,10.92,30.0,0.5,2026-06-29
NEW_LOW,MSS,Other,0.72,0.64,12.5,20.4,0.2,2026-06-26
NEW_LOW,MSTR,Other,100.77,81.81,23.18,39.2,1.2,2026-06-26
NEW_LOW,MTEK,Other,0.99,0.94,5.32,26.7,0.3,2026-07-01
NEW_LOW,MVIS,Other,0.38,0.26,46.15,52.4,0.7,2026-06-29
NEW_LOW,MVST,Other,1.12,1.07,4.67,49.2,0.8,2026-06-29
NEW_LOW,NAGE,Other,3.43,3.18,7.86,50.0,0.7,2026-06-30
NEW_LOW,NAKA,Other,3.86,3.78,2.12,35.5,1.4,2026-06-30
NEW_LOW,NCRA,Other,0.07,0.06,16.67,29.0,0.3,2026-07-02
NEW_LOW,NEGG,Other,14.91,14.54,2.54,19.7,1.1,2026-07-02
NEW_LOW,NEON,Other,0.93,0.72,29.17,29.1,0.3,2026-06-29
NEW_LOW,NEUP,Other,3.38,3.19,5.96,23.9,1.1,2026-07-01
NEW_LOW,NEXM,Other,2.42,2.2,10.0,43.2,0.5,2026-06-26
NEW_LOW,NFE,Other,0.36,0.32,12.5,26.5,0.6,2026-06-26
NEW_LOW,NHTC,Other,1.84,1.55,18.71,30.4,0.6,2026-06-26
NEW_LOW,NIVF,Other,0.46,0.43,6.98,41.3,0.1,2026-07-02
NEW_LOW,NMTC,Other,3.0,2.89,3.81,37.9,0.6,2026-06-30
NEW_LOW,NSPR,Other,0.7,0.63,11.11,45.8,1.2,2026-06-26
NEW_LOW,NTCL,Other,0.09,0.09,0.0,6.5,0.3,2026-07-02
NEW_LOW,NVX,Other,0.45,0.42,7.14,15.6,0.4,2026-06-29
NEW_LOW,NWTG,Other,0.82,0.8,2.5,27.5,0.9,2026-07-02
NEW_LOW,NXTC,Other,1.88,1.55,21.29,40.6,0.4,2026-06-26
NEW_LOW,OLED,Other,78.7,77.15,2.01,34.6,1.1,2026-07-02
NEW_LOW,OMH,Other,0.5,0.45,11.11,19.4,0.1,2026-06-30
NEW_LOW,ORBS,Other,0.71,0.68,4.41,35.2,0.5,2026-06-30
NEW_LOW,ORIO,Other,0.87,0.81,7.41,47.3,1.3,2026-07-01
NEW_LOW,OSRH,Other,0.32,0.3,6.67,24.1,1.7,2026-07-01
NEW_LOW,OYSER,Other,0.11,0.11,0.0,,0.0,2026-07-02
NEW_LOW,PATK,Other,85.03,82.35,3.25,48.7,2.4,2026-06-30
NEW_LOW,PAVS,Other,7.02,0.07,9928.57,92.0,0.0,2026-06-26
NEW_LOW,PAX,Other,11.1,10.56,5.11,38.9,0.8,2026-06-29
NEW_LOW,PFSA,Other,0.09,0.08,12.5,20.5,0.8,2026-07-02
NEW_LOW,PLCE,Other,2.9,2.76,5.07,27.5,1.0,2026-06-26
NEW_LOW,PLUR,Other,2.11,1.99,6.03,41.9,0.2,2026-06-26
NEW_LOW,PMAX,Other,1.82,1.66,9.64,45.8,0.1,2026-07-02
NEW_LOW,PRPL,Other,0.36,0.34,5.88,27.4,0.5,2026-06-30
NEW_LOW,PRSO,Other,0.82,0.76,7.89,31.6,0.8,2026-06-26
NEW_LOW,PRZO,Other,0.47,0.45,4.44,27.4,0.3,2026-06-26
NEW_LOW,PSHG,Other,1.64,1.61,1.86,39.0,1.4,2026-07-02
NEW_LOW,PSIG,Other,1.27,1.03,23.3,15.0,0.2,2026-06-29
NEW_LOW,PSNYW,Other,2.41,2.1,14.76,36.8,0.0,2026-06-30
NEW_LOW,RCON,Other,0.42,0.38,10.53,26.5,0.8,2026-06-30
NEW_LOW,RCT,Other,0.24,0.22,9.09,17.2,0.2,2026-07-02
NEW_LOW,REFR,Other,0.55,0.48,14.58,29.4,0.9,2026-06-26
NEW_LOW,REKR,Other,0.68,0.6,13.33,46.2,0.4,2026-06-26
NEW_LOW,RENT,Other,3.45,3.01,14.62,46.9,1.4,2026-06-30
NEW_LOW,RGC,Other,6.37,5.8,9.83,13.7,2.3,2026-06-30
NEW_LOW,RKDA,Other,0.73,0.63,15.87,20.6,0.0,2026-07-01
NEW_LOW,RMCF,Other,1.09,0.84,29.76,30.0,0.4,2026-06-29
NEW_LOW,RMTI,Other,5.54,0.55,907.27,96.6,0.3,2026-06-29
NEW_LOW,RPGL,Other,1.85,1.8,2.78,24.4,0.1,2026-07-02
NEW_LOW,RUBI,Other,5.1,4.75,7.37,18.5,0.0,2026-07-01
NEW_LOW,SAMG,Other,10.53,10.01,5.19,47.2,0.4,2026-07-01
NEW_LOW,SBET,Other,5.31,4.46,19.06,47.7,1.5,2026-06-26
NEW_LOW,SDST,Other,1.7,1.52,11.84,41.1,0.4,2026-07-01
NEW_LOW,SEER,Other,1.62,1.55,4.52,36.7,4.2,2026-07-02
NEW_LOW,SGLY,Other,0.31,0.3,3.33,31.4,0.3,2026-07-01
NEW_LOW,SHOE,Other,15.09,14.79,2.03,26.9,0.9,2026-06-30
NEW_LOW,SHPH,Other,3.58,2.9,23.45,42.3,0.1,2026-06-29
NEW_LOW,SIEB,Other,1.69,1.56,8.33,40.5,0.2,2026-06-29
NEW_LOW,SIGA,Other,3.86,3.56,8.43,29.7,0.9,2026-06-30
NEW_LOW,SINT,Other,1.9,1.8,5.56,30.9,0.5,2026-06-29
NEW_LOW,SKYX,Other,1.04,0.95,9.47,48.1,0.6,2026-06-26
NEW_LOW,SLSN,Other,0.68,0.68,0.0,23.4,0.3,2026-07-02
NEW_LOW,SMXT,Other,0.35,0.29,20.69,31.2,0.1,2026-06-26
NEW_LOW,SNT,Other,1.9,1.89,0.53,11.6,2.0,2026-07-02
NEW_LOW,SPWR,Other,0.63,0.58,8.62,22.5,0.5,2026-06-26
NEW_LOW,SSNC,Other,65.52,61.4,6.71,42.1,0.7,2026-06-30
NEW_LOW,STEP,Other,41.13,38.85,5.87,48.4,2.6,2026-06-29
NEW_LOW,SUIG,Other,1.24,1.07,15.89,41.1,1.0,2026-06-30
NEW_LOW,SURG,Other,0.57,0.34,67.65,64.4,14.0,2026-06-30
NEW_LOW,SWVL,Other,1.4,1.3,7.69,50.7,0.1,2026-06-30
NEW_LOW,TDIC,Other,4.82,4.82,0.0,33.7,0.0,2026-07-02
NEW_LOW,TDTH,Other,1.57,1.27,23.62,29.9,0.2,2026-06-30
NEW_LOW,TMS,Other,7.5,7.01,6.99,33.4,0.3,2026-06-30
NEW_LOW,TNON,Other,0.29,0.27,7.41,35.0,3.3,2026-07-02
NEW_LOW,TRNR,Other,4.2,0.44,854.55,85.1,0.0,2026-06-26
NEW_LOW,TRUG,Other,1.33,1.22,9.02,35.4,1.5,2026-06-26
NEW_LOW,TTEC,Other,2.15,1.91,12.57,41.4,0.7,2026-06-30
NEW_LOW,TVRD,Other,2.02,1.5,34.67,33.0,0.3,2026-06-26
NEW_LOW,UONE,Other,5.39,5.1,5.69,44.5,0.3,2026-06-26
NEW_LOW,UPLD,Other,4.9,4.0,22.5,21.1,0.9,2026-06-29
NEW_LOW,UZX,Other,0.27,0.19,42.11,24.5,1.1,2026-07-02
NEW_LOW,VEEA,Other,0.23,0.18,27.78,5.2,0.3,2026-06-29
NEW_LOW,VIVK,Other,0.33,0.31,6.45,12.4,0.1,2026-06-30
NEW_LOW,VIVS,Other,0.98,0.95,3.16,30.4,1.1,2026-07-02
NEW_LOW,VMAR,Other,1.44,1.41,2.13,24.8,0.6,2026-07-02
NEW_LOW,VRME,Other,0.62,0.59,5.08,34.0,0.7,2026-06-29
NEW_LOW,VRXA,Other,2.04,1.7,20.0,6.3,8.5,2026-07-01
NEW_LOW,VSEE,Other,0.11,0.1,10.0,18.9,0.3,2026-06-26
NEW_LOW,VSTD,Other,0.21,0.2,5.0,30.0,0.4,2026-06-26
NEW_LOW,VTGN,Other,0.25,0.2,25.0,33.3,1.0,2026-06-30
NEW_LOW,WIMI,Other,1.53,1.43,6.99,35.0,0.4,2026-06-26
NEW_LOW,WRAP,Other,1.41,1.04,35.58,58.0,0.8,2026-06-26
NEW_LOW,XCH,Other,0.57,0.54,5.56,48.3,2.4,2026-07-02
NEW_LOW,XELLL,Other,23.67,23.35,1.37,47.6,0.6,2026-06-26
NEW_LOW,XPON,Other,0.45,0.43,4.65,36.7,0.5,2026-06-29
NEW_LOW,XXII,Other,4.01,3.74,7.22,23.1,0.5,2026-06-29
NEW_LOW,YDDL,Other,2.09,1.95,7.18,12.9,0.9,2026-07-01
NEW_LOW,YDES,Other,1.9,1.7,11.76,25.3,4.0,2026-07-02
NEW_LOW,YHC,Other,0.05,0.04,25.0,25.0,2.4,2026-07-02
NEW_LOW,YOOV,Other,0.7,0.36,94.44,56.3,0.2,2026-06-30
NEW_LOW,YYGH,Other,1.25,1.11,12.61,20.8,0.1,2026-07-01
NEW_LOW,ZBAO,Other,0.44,0.4,10.0,24.4,0.4,2026-07-01
NEW_LOW,ZCMD,Other,1.11,0.3,270.0,62.0,0.1,2026-06-26
NEW_LOW,ZSTK,Other,3.35,3.0,11.67,24.5,1.8,2026-06-30
NEW_LOW,ZYBT,Other,0.65,0.62,4.84,22.4,0.1,2026-07-02
NEW_LOW,CCI,Real Estate,76.6,74.33,3.05,23.5,0.8,2026-07-01
NEW_LOW,CSGP,Real Estate,30.0,28.18,6.46,38.7,0.6,2026-06-30
NEW_LOW,CEG,Utilities,239.25,228.63,4.65,44.9,1.0,2026-07-01
